,model,prior,duplicates_level,distortion_level,num_iter,replicates,precision,recall,f1score
2285,Both,Bounded NBD,Very High,Low,50000,6,1.0,0.921762,0.9592884
2286,Both,Bounded NBD,Very High,High,50000,6,0.997549,0.8189135,0.8994475
2287,Both,Bounded NBD,High,Low,50000,6,1.0,0.9400958,0.9691231
2288,Both,Bounded NBD,Very High,High,50000,7,0.9975806,0.8296445,0.9058953
2289,Both,Bounded NBD,Very High,Low,50000,7,1.0,0.921762,0.9592884
2290,Both,Bounded NBD,Medium,High,50000,7,0.9916898,0.7351129,0.8443396
2291,Both,Bounded NBD,Low,Low,50000,7,0.9836066,0.952381,0.9677419
2292,Both,Bounded NBD,Low,High,50000,7,1.0,0.7333333,0.8461538
2293,Both,Bounded NBD,High,Low,50000,7,1.0,0.9408946,0.9695473
2294,Both,Bounded NBD,High,High,50000,7,1.0,0.6970424,0.821479
2295,Both,Bounded NBD,Medium,Low,50000,7,1.0,0.9333333,0.9655172
2296,Both,Bounded NBD,Low,Low,50000,8,0.9677419,0.952381,0.96
2297,Both,Bounded NBD,Very High,High,50000,8,0.997416,0.77666,0.8733032
2298,Both,Bounded NBD,High,Low,50000,8,1.0,0.9384984,0.9682736
2299,Both,Bounded NBD,Very High,Low,50000,8,1.0,0.9250493,0.9610656
2300,Both,Bounded NBD,Medium,High,50000,8,0.9890411,0.7412731,0.8474178
2301,Both,Bounded NBD,High,High,50000,8,1.0,0.6930456,0.8186969
2302,Both,Bounded NBD,Low,High,50000,8,1.0,0.75,0.8571429
2303,Both,Bounded NBD,Medium,Low,50000,8,1.0,0.9292929,0.9633508
2304,Both,Bounded NBD,Very High,Low,50000,9,1.0,0.9230769,0.96
2305,Both,Bounded NBD,Medium,Low,50000,9,1.0,0.9333333,0.9655172
2306,Both,Bounded NBD,Low,High,50000,9,1.0,0.7333333,0.8461538
2307,Both,Bounded NBD,Low,Low,50000,9,0.9836066,0.952381,0.9677419
2308,Both,Bounded NBD,Very High,High,50000,9,1.0,0.7813548,0.877259
2309,Both,Bounded NBD,High,High,50000,9,1.0,0.696243,0.8209237
2310,Both,Bounded NBD,High,Low,50000,9,1.0,0.9392971,0.9686985
2311,Both,Bounded NBD,Medium,High,50000,9,0.9889807,0.7371663,0.8447059
2312,Both,Bounded NBD,Medium,Low,50000,10,1.0,0.9292929,0.9633508
2313,Both,Bounded NBD,High,Low,50000,10,1.0,0.9384984,0.9682736
2314,Both,Bounded NBD,Medium,High,50000,10,0.9889807,0.7371663,0.8447059
2315,Both,Bounded NBD,High,High,50000,10,1.0,0.6906475,0.8170213
2316,Both,Bounded NBD,Low,High,50000,10,1.0,0.7333333,0.8461538
2317,Both,Bounded NBD,Very High,Low,50000,10,1.0,0.9243918,0.9607106
2318,Both,Bounded NBD,Low,Low,50000,10,0.9836066,0.952381,0.9677419
2319,Both,Bounded NBD,Very High,High,50000,10,1.0,0.7806841,0.8768362
2320,Both,Bounded NBD,Low,High,50000,11,1.0,0.75,0.8571429
2321,Both,Bounded NBD,Low,Low,50000,11,0.9836066,0.952381,0.9677419
2322,Both,Bounded NBD,Very High,Low,50000,11,1.0,0.9243918,0.9607106
2323,Both,Bounded NBD,Medium,High,50000,11,0.9917582,0.7412731,0.8484136
2324,Both,Bounded NBD,Very High,High,50000,11,0.9974315,0.7813548,0.8762693
2325,Both,Bounded NBD,Medium,Low,50000,11,1.0,0.9292929,0.9633508
2326,Both,Bounded NBD,High,High,50000,11,0.9977038,0.6946443,0.8190386
2327,Both,Bounded NBD,High,Low,50000,11,1.0,0.942492,0.9703947
2328,Both,Bounded NBD,Medium,High,50000,12,0.9889807,0.7371663,0.8447059
2329,Both,Bounded NBD,Low,High,50000,12,1.0,0.7333333,0.8461538
2330,Both,Bounded NBD,Very High,Low,50000,12,1.0,0.921762,0.9592884
2331,Both,Bounded NBD,High,High,50000,12,1.0,0.7617906,0.8647913
2332,Both,Bounded NBD,Low,Low,50000,12,0.9836066,0.952381,0.9677419
2333,Both,Bounded NBD,Very High,High,50000,12,1.0,0.7867203,0.8806306
2334,Both,Bounded NBD,High,Low,50000,12,1.0,0.9408946,0.9695473
2335,Both,Bounded NBD,Medium,Low,50000,12,1.0,0.9272727,0.9622642
2336,Both,Bounded NBD,Low,Low,50000,13,0.9836066,0.952381,0.9677419
2337,Both,Bounded NBD,Very High,High,50000,13,0.9974071,0.7739772,0.8716012
2338,Both,Bounded NBD,Medium,Low,50000,13,1.0,0.9373737,0.9676747
2339,Both,Bounded NBD,High,Low,50000,13,1.0,0.9448882,0.9716632
2340,Both,Bounded NBD,Low,High,50000,13,1.0,0.7333333,0.8461538
2341,Both,Bounded NBD,High,High,50000,13,1.0,0.696243,0.8209237
2342,Both,Bounded NBD,Very High,Low,50000,13,1.0,0.9230769,0.96
2343,Both,Bounded NBD,Medium,High,50000,13,0.9890411,0.7412731,0.8474178
2344,Both,Bounded NBD,Low,Low,50000,14,0.9836066,0.952381,0.9677419
2345,Both,Bounded NBD,High,Low,50000,14,1.0,0.9384984,0.9682736
2346,Both,Bounded NBD,Very High,High,50000,14,1.0,0.778672,0.8755656
2347,Both,Bounded NBD,High,High,50000,14,1.0,0.6922462,0.8181389
2348,Both,Bounded NBD,Medium,Low,50000,14,0.9978402,0.9333333,0.9645094
2349,Both,Bounded NBD,Low,High,50000,14,1.0,0.7333333,0.8461538
2350,Both,Bounded NBD,Very High,Low,50000,14,1.0,0.9230769,0.96
2351,Both,Bounded NBD,Medium,High,50000,14,0.989071,0.7433265,0.8487691
2352,Both,Bounded NBD,Very High,High,50000,15,1.0,0.7726358,0.8717367
2353,Both,Bounded NBD,Low,High,50000,15,1.0,0.7333333,0.8461538
2354,Both,Bounded NBD,High,Low,50000,15,1.0,0.9384984,0.9682736
2355,Both,Bounded NBD,Medium,Low,50000,15,1.0,0.9333333,0.9655172
2356,Both,Bounded NBD,Medium,High,50000,15,0.9917355,0.7392197,0.8470588
2357,Both,Bounded NBD,High,High,50000,15,0.9978925,0.7569944,0.8609091
2358,Both,Bounded NBD,Very High,Low,50000,15,1.0,0.9230769,0.96
2359,Both,Bounded NBD,Low,Low,50000,15,0.9677419,0.952381,0.96
2360,Both,Bounded NBD,Low,Low,50000,16,0.9836066,0.952381,0.9677419
2361,Both,Bounded NBD,Medium,Low,50000,16,1.0,0.9272727,0.9622642
2362,Both,Bounded NBD,Very High,High,50000,16,0.9974726,0.7940979,0.884242
2363,Both,Bounded NBD,High,High,50000,16,1.0,0.6946443,0.8198113
2364,Both,Bounded NBD,High,Low,50000,16,1.0,0.9400958,0.9691231
2365,Both,Bounded NBD,Low,High,50000,16,1.0,0.75,0.8571429
2366,Both,Bounded NBD,Medium,High,50000,16,0.9917355,0.7392197,0.8470588
2367,Both,Bounded NBD,Very High,Low,50000,16,1.0,0.9237344,0.9603554
2368,Both,Bounded NBD,High,Low,50000,17,1.0,0.936901,0.9674227
2369,Both,Bounded NBD,Very High,High,50000,17,0.9974315,0.7813548,0.8762693
2370,Both,Bounded NBD,Medium,High,50000,17,0.9916435,0.7310062,0.8416076
2371,Both,Bounded NBD,Low,High,50000,17,1.0,0.75,0.8571429
2372,Both,Bounded NBD,Low,Low,50000,17,0.9836066,0.952381,0.9677419
2373,Both,Bounded NBD,Medium,Low,50000,17,1.0,0.9333333,0.9655172
2374,Both,Bounded NBD,Very High,Low,50000,17,1.0,0.9237344,0.9603554
2375,Both,Bounded NBD,High,High,50000,17,1.0,0.6922462,0.8181389
2376,Both,Bounded NBD,Low,Low,50000,18,0.9836066,0.952381,0.9677419
2377,Both,Bounded NBD,Low,High,50000,18,1.0,0.75,0.8571429
2378,Both,Bounded NBD,High,High,50000,18,0.9978814,0.7529976,0.8583144
2379,Both,Bounded NBD,Medium,High,50000,18,0.9917355,0.7392197,0.8470588
2380,Both,Bounded NBD,High,Low,50000,18,1.0,0.9408946,0.9695473
2381,Both,Bounded NBD,Very High,High,50000,18,0.9973913,0.7692824,0.8686104
2382,Both,Bounded NBD,Medium,Low,50000,18,1.0,0.9373737,0.9676747
2383,Both,Bounded NBD,Very High,Low,50000,18,1.0,0.9237344,0.9603554
2384,Both,Bounded NBD,Medium,Low,50000,19,1.0,0.9272727,0.9622642
2385,Both,Bounded NBD,Low,Low,50000,19,0.9836066,0.952381,0.9677419
2386,Both,Bounded NBD,Medium,High,50000,19,0.989011,0.7392197,0.8460635
2387,Both,Bounded NBD,Low,High,50000,19,1.0,0.7333333,0.8461538
2388,Both,Bounded NBD,Very High,Low,50000,19,1.0,0.9230769,0.96
2389,Both,Bounded NBD,High,High,50000,19,1.0,0.6930456,0.8186969
2390,Both,Bounded NBD,Very High,High,50000,19,0.9974555,0.7887324,0.8808989
2391,Both,Bounded NBD,High,Low,50000,19,1.0,0.942492,0.9703947
2392,Both,Bounded NBD,High,High,50000,20,1.0,0.6986411,0.8225882
2393,Both,Bounded NBD,Low,Low,50000,20,0.9836066,0.952381,0.9677419
2394,Both,Bounded NBD,Very High,High,50000,20,1.0,0.77666,0.8742922
2395,Both,Bounded NBD,High,Low,50000,20,1.0,0.9408946,0.9695473
2396,Both,Bounded NBD,Very High,Low,50000,20,1.0,0.921762,0.9592884
2397,Both,Bounded NBD,Low,High,50000,20,1.0,0.7333333,0.8461538
2398,Both,Bounded NBD,Medium,High,50000,20,0.989011,0.7392197,0.8460635
2399,Both,Bounded NBD,Medium,Low,50000,20,1.0,0.9272727,0.9622642
2400,No Diri,Pitman,High,Low,50000,0,1.0,0.9384984,0.9682736
2401,No Diri,Pitman,Very High,Low,50000,0,1.0,0.9230769,0.96
2402,No Diri,Pitman,Medium,High,50000,0,0.9881797,0.8583162,0.9186813
2403,No Diri,Pitman,Medium,Low,50000,0,1.0,0.9333333,0.9655172
2404,No Diri,Pitman,Low,High,50000,0,0.8793103,0.85,0.8644068
2405,No Diri,Pitman,Very High,High,50000,0,0.9969183,0.8678739,0.9279312
2406,No Diri,Pitman,Low,Low,50000,0,0.8695652,0.952381,0.9090909
2407,No Diri,Pitman,High,High,50000,0,0.9961278,0.822542,0.9010508
2408,No Diri,Pitman,Very High,Low,50000,2,1.0,0.921762,0.9592884
2409,No Diri,Pitman,High,Low,50000,2,1.0,0.9408946,0.9695473
2410,No Diri,Pitman,Very High,High,50000,2,0.996124,0.8618377,0.924128
2411,No Diri,Pitman,High,High,50000,2,0.9961353,0.8241407,0.9020122
2412,No Diri,Pitman,Medium,High,50000,2,0.9905882,0.8644764,0.9232456
2413,No Diri,Pitman,Low,High,50000,2,0.8928571,0.8333333,0.862069
2414,No Diri,Pitman,Medium,Low,50000,2,1.0,0.9333333,0.9655172
2415,No Diri,Pitman,Low,Low,50000,2,0.8695652,0.952381,0.9090909
2416,No Diri,Pitman,Very High,High,50000,3,0.996136,0.8645205,0.9256732
2417,No Diri,Pitman,High,Low,50000,3,1.0,0.9432907,0.9708179
2418,No Diri,Pitman,Low,Low,50000,3,0.8695652,0.952381,0.9090909
2419,No Diri,Pitman,Low,High,50000,3,0.8947368,0.85,0.8717949
2420,No Diri,Pitman,High,High,50000,3,0.9961575,0.8289369,0.9048866
2421,No Diri,Pitman,Medium,High,50000,3,0.9906103,0.8665298,0.924425
2422,No Diri,Pitman,Very High,Low,50000,3,1.0,0.921762,0.9592884
2423,No Diri,Pitman,Medium,Low,50000,3,1.0,0.9292929,0.9633508
2424,No Diri,Pitman,Low,Low,50000,4,0.8695652,0.952381,0.9090909
2425,No Diri,Pitman,Very High,Low,50000,4,1.0,0.9230769,0.96
2426,No Diri,Pitman,Low,High,50000,4,0.8928571,0.8333333,0.862069
2427,No Diri,Pitman,Medium,High,50000,4,0.9834515,0.8542094,0.9142857
2428,No Diri,Pitman,High,Low,50000,4,1.0,0.9408946,0.9695473
2429,No Diri,Pitman,Medium,Low,50000,4,1.0,0.9272727,0.9622642
2430,No Diri,Pitman,High,High,50000,4,0.996139,0.82494,0.9024923
2431,No Diri,Pitman,Very High,High,50000,4,0.996142,0.8658618,0.9264442
2432,No Diri,Pitman,Very High,High,50000,5,0.996904,0.8638498,0.9256198
2433,No Diri,Pitman,Very High,Low,50000,5,1.0,0.9250493,0.9610656
2434,No Diri,Pitman,Low,Low,50000,5,0.8955224,0.952381,0.9230769
2435,No Diri,Pitman,High,Low,50000,5,1.0,0.942492,0.9703947
2436,No Diri,Pitman,Medium,High,50000,5,0.9881797,0.8583162,0.9186813
2437,No Diri,Pitman,Low,High,50000,5,0.8928571,0.8333333,0.862069
2438,No Diri,Pitman,High,High,50000,5,0.9961464,0.8265388,0.9034513
2439,No Diri,Pitman,Medium,Low,50000,5,0.9978166,0.9232323,0.9590766
2440,No Diri,Pitman,Medium,High,50000,6,0.9858824,0.8603696,0.9188596
2441,No Diri,Pitman,High,High,50000,6,0.9961501,0.8273381,0.9039301
2442,No Diri,Pitman,Low,High,50000,6,0.8928571,0.8333333,0.862069
2443,No Diri,Pitman,Medium,Low,50000,6,1.0,0.9373737,0.9676747
2444,No Diri,Pitman,Low,Low,50000,6,0.8695652,0.952381,0.9090909
2445,No Diri,Pitman,Very High,Low,50000,6,1.0,0.921762,0.9592884
2446,No Diri,Pitman,High,Low,50000,6,1.0,0.9432907,0.9708179
2447,No Diri,Pitman,Very High,High,50000,6,0.9900307,0.8658618,0.9237925
2448,No Diri,Pitman,Very High,Low,50000,7,1.0,0.9250493,0.9610656
2449,No Diri,Pitman,Medium,Low,50000,7,1.0,0.9292929,0.9633508
2450,No Diri,Pitman,High,Low,50000,7,1.0,0.9392971,0.9686985
2451,No Diri,Pitman,Very High,High,50000,7,0.996904,0.8638498,0.9256198
2452,No Diri,Pitman,Low,Low,50000,7,0.8695652,0.952381,0.9090909
2453,No Diri,Pitman,High,High,50000,7,0.9961464,0.8265388,0.9034513
2454,No Diri,Pitman,Low,High,50000,7,0.8947368,0.85,0.8717949
2455,No Diri,Pitman,Medium,High,50000,7,0.9859485,0.8644764,0.9212254
2456,No Diri,Pitman,Medium,High,50000,8,0.9882629,0.8644764,0.9222344
2457,No Diri,Pitman,Very High,Low,50000,8,1.0,0.9250493,0.9610656
2458,No Diri,Pitman,Medium,Low,50000,8,1.0,0.9232323,0.960084
2459,No Diri,Pitman,High,High,50000,8,0.996139,0.82494,0.9024923
2460,No Diri,Pitman,Very High,High,50000,8,0.9938272,0.8638498,0.9242914
2461,No Diri,Pitman,Low,High,50000,8,0.8928571,0.8333333,0.862069
2462,No Diri,Pitman,Low,Low,50000,8,0.8695652,0.952381,0.9090909
2463,No Diri,Pitman,High,Low,50000,8,1.0,0.9408946,0.9695473
2464,No Diri,Pitman,Low,High,50000,9,0.8928571,0.8333333,0.862069
2465,No Diri,Pitman,Very High,Low,50000,9,1.0,0.921762,0.9592884
2466,No Diri,Pitman,Very High,High,50000,9,0.9968992,0.8625084,0.9248472
2467,No Diri,Pitman,High,High,50000,9,0.9961464,0.8265388,0.9034513
2468,No Diri,Pitman,Medium,High,50000,9,0.9836449,0.8644764,0.9202186
2469,No Diri,Pitman,Low,Low,50000,9,0.8695652,0.952381,0.9090909
2470,No Diri,Pitman,High,Low,50000,9,1.0,0.9408946,0.9695473
2471,No Diri,Pitman,Medium,Low,50000,9,1.0,0.9232323,0.960084
2472,No Diri,Pitman,Very High,Low,50000,10,1.0,0.9230769,0.96
2473,No Diri,Pitman,High,High,50000,10,0.9961278,0.822542,0.9010508
2474,No Diri,Pitman,High,Low,50000,10,1.0,0.942492,0.9703947
2475,No Diri,Pitman,Medium,Low,50000,10,0.9978166,0.9232323,0.9590766
2476,No Diri,Pitman,Low,High,50000,10,0.8947368,0.85,0.8717949
2477,No Diri,Pitman,Low,Low,50000,10,0.8823529,0.952381,0.9160305
2478,No Diri,Pitman,Very High,High,50000,10,0.9969064,0.8645205,0.9260057
2479,No Diri,Pitman,Medium,High,50000,10,0.9882629,0.8644764,0.9222344
2480,No Diri,Pitman,Very High,Low,50000,11,1.0,0.921762,0.9592884
2481,No Diri,Pitman,Medium,High,50000,11,0.9882629,0.8644764,0.9222344
2482,No Diri,Pitman,Low,High,50000,11,0.8928571,0.8333333,0.862069
2483,No Diri,Pitman,High,High,50000,11,0.9932367,0.8217426,0.8993876
2484,No Diri,Pitman,Medium,Low,50000,11,1.0,0.9292929,0.9633508
2485,No Diri,Pitman,Low,Low,50000,11,0.8695652,0.952381,0.9090909
2486,No Diri,Pitman,Very High,High,50000,11,0.9938272,0.8638498,0.9242914
2487,No Diri,Pitman,High,Low,50000,11,1.0,0.9384984,0.9682736
2488,No Diri,Pitman,Medium,Low,50000,12,1.0,0.9292929,0.9633508
2489,No Diri,Pitman,High,Low,50000,12,1.0,0.9416933,0.9699712
2490,No Diri,Pitman,Low,Low,50000,12,0.8695652,0.952381,0.9090909
2491,No Diri,Pitman,Very High,Low,50000,12,1.0,0.9230769,0.96
2492,No Diri,Pitman,Very High,High,50000,12,0.996904,0.8638498,0.9256198
2493,No Diri,Pitman,Medium,High,50000,12,0.9905882,0.8644764,0.9232456
2494,No Diri,Pitman,Low,High,50000,12,0.8928571,0.8333333,0.862069
2495,No Diri,Pitman,High,High,50000,12,0.9961575,0.8289369,0.9048866
2496,No Diri,Pitman,Low,Low,50000,13,0.8695652,0.952381,0.9090909
2497,No Diri,Pitman,Very High,Low,50000,13,1.0,0.921762,0.9592884
2498,No Diri,Pitman,Very High,High,50000,13,0.9969064,0.8645205,0.9260057
2499,No Diri,Pitman,Medium,High,50000,13,0.9905882,0.8644764,0.9232456
2500,No Diri,Pitman,High,Low,50000,13,1.0,0.9408946,0.9695473
2501,No Diri,Pitman,Medium,Low,50000,13,1.0,0.9333333,0.9655172
2502,No Diri,Pitman,Low,High,50000,13,0.8928571,0.8333333,0.862069
2503,No Diri,Pitman,High,High,50000,13,0.9961127,0.8193445,0.8991228
2504,No Diri,Pitman,Low,Low,50000,14,0.8695652,0.952381,0.9090909
2505,No Diri,Pitman,High,High,50000,14,0.9961501,0.8273381,0.9039301
2506,No Diri,Pitman,Medium,High,50000,14,0.9929245,0.8644764,0.9242591
2507,No Diri,Pitman,Medium,Low,50000,14,1.0,0.9232323,0.960084
2508,No Diri,Pitman,Very High,Low,50000,14,1.0,0.9230769,0.96
2509,No Diri,Pitman,Very High,High,50000,14,0.9969112,0.8658618,0.9267767
2510,No Diri,Pitman,High,Low,50000,14,1.0,0.9384984,0.9682736
2511,No Diri,Pitman,Low,High,50000,14,0.8947368,0.85,0.8717949
2512,No Diri,Pitman,Medium,Low,50000,15,1.0,0.9292929,0.9633508
2513,No Diri,Pitman,Very High,High,50000,15,0.9968968,0.8618377,0.9244604
2514,No Diri,Pitman,Low,High,50000,15,0.8928571,0.8333333,0.862069
2515,No Diri,Pitman,Low,Low,50000,15,0.8695652,0.952381,0.9090909
2516,No Diri,Pitman,High,High,50000,15,0.9961427,0.8257394,0.902972
2517,No Diri,Pitman,Very High,Low,50000,15,1.0,0.9250493,0.9610656
2518,No Diri,Pitman,High,Low,50000,15,1.0,0.9400958,0.9691231
2519,No Diri,Pitman,Medium,High,50000,15,0.9952719,0.8644764,0.9252747
2520,No Diri,Pitman,Low,High,50000,16,0.8928571,0.8333333,0.862069
2521,No Diri,Pitman,Medium,High,50000,16,0.9905213,0.8583162,0.919692
2522,No Diri,Pitman,Very High,High,50000,16,0.996142,0.8658618,0.9264442
2523,No Diri,Pitman,Medium,Low,50000,16,1.0,0.9333333,0.9655172
2524,No Diri,Pitman,High,Low,50000,16,1.0,0.9408946,0.9695473
2525,No Diri,Pitman,High,High,50000,16,0.9961278,0.822542,0.9010508
2526,No Diri,Pitman,Very High,Low,50000,16,1.0,0.921762,0.9592884
2527,No Diri,Pitman,Low,Low,50000,16,0.8695652,0.952381,0.9090909
2528,No Diri,Pitman,Very High,High,50000,17,0.9946071,0.8658618,0.9257798
2529,No Diri,Pitman,Medium,Low,50000,17,1.0,0.9232323,0.960084
2530,No Diri,Pitman,Very High,Low,50000,17,1.0,0.9230769,0.96
2531,No Diri,Pitman,High,Low,50000,17,1.0,0.9408946,0.9695473
2532,No Diri,Pitman,Low,High,50000,17,0.8928571,0.8333333,0.862069
2533,No Diri,Pitman,High,High,50000,17,0.9961686,0.8313349,0.9063181
2534,No Diri,Pitman,Low,Low,50000,17,0.8695652,0.952381,0.9090909
2535,No Diri,Pitman,Medium,High,50000,17,0.9882629,0.8644764,0.9222344
2536,No Diri,Pitman,Low,High,50000,18,0.8928571,0.8333333,0.862069
2537,No Diri,Pitman,Very High,High,50000,18,0.996133,0.8638498,0.9252874
2538,No Diri,Pitman,High,High,50000,18,0.9961315,0.8233413,0.9015317
2539,No Diri,Pitman,Medium,High,50000,18,0.9858824,0.8603696,0.9188596
2540,No Diri,Pitman,Medium,Low,50000,18,0.9978261,0.9272727,0.9612565
2541,No Diri,Pitman,Low,Low,50000,18,0.8695652,0.952381,0.9090909
2542,No Diri,Pitman,Very High,Low,50000,18,1.0,0.9230769,0.96
2543,No Diri,Pitman,High,Low,50000,18,1.0,0.9448882,0.9716632
2544,No Diri,Pitman,Medium,Low,50000,19,1.0,0.9333333,0.9655172
2545,No Diri,Pitman,Low,Low,50000,19,0.8571429,0.952381,0.9022556
2546,No Diri,Pitman,High,Low,50000,19,1.0,0.9392971,0.9686985
2547,No Diri,Pitman,Very High,Low,50000,19,1.0,0.9230769,0.96
2548,No Diri,Pitman,Medium,High,50000,19,0.9905213,0.8583162,0.919692
2549,No Diri,Pitman,Very High,High,50000,19,0.9968992,0.8625084,0.9248472
2550,No Diri,Pitman,Low,High,50000,19,0.8947368,0.85,0.8717949
2551,No Diri,Pitman,High,High,50000,19,0.996124,0.8217426,0.9005694
2552,No Diri,Pitman,Very High,High,50000,20,0.9961509,0.8678739,0.9275986
2553,No Diri,Pitman,Low,High,50000,20,0.8947368,0.85,0.8717949
2554,No Diri,Pitman,High,High,50000,20,0.9961165,0.8201439,0.8996054
2555,No Diri,Pitman,Medium,High,50000,20,0.9882629,0.8644764,0.9222344
2556,No Diri,Pitman,Low,Low,50000,20,0.8695652,0.952381,0.9090909
2557,No Diri,Pitman,High,Low,50000,20,1.0,0.9408946,0.9695473
2558,No Diri,Pitman,Medium,Low,50000,20,1.0,0.9272727,0.9622642
2559,No Diri,Pitman,Very High,Low,50000,20,1.0,0.921762,0.9592884
2560,No Diri,uniform,Medium,High,50000,0,0.9724138,0.8685832,0.9175705
2561,No Diri,uniform,Medium,Low,50000,0,1.0,0.9313131,0.9644351
2562,No Diri,uniform,Low,High,50000,0,0.3072289,0.85,0.4513274
2563,No Diri,uniform,Very High,High,50000,0,1.0,0.8604963,0.925018
2564,No Diri,uniform,Low,Low,50000,0,0.3409091,0.952381,0.5020921
2565,No Diri,uniform,Very High,Low,50000,0,1.0,0.921762,0.9592884
2566,No Diri,uniform,High,High,50000,0,1.0,0.813749,0.8973116
2567,No Diri,uniform,High,Low,50000,0,1.0,0.9384984,0.9682736
2568,No Diri,uniform,Medium,Low,50000,2,1.0,0.9333333,0.9655172
2569,No Diri,uniform,Very High,Low,50000,2,1.0,0.9237344,0.9603554
2570,No Diri,uniform,Low,Low,50000,2,0.3296703,0.952381,0.4897959
2571,No Diri,uniform,High,High,50000,2,1.0,0.8089528,0.894388
2572,No Diri,uniform,High,Low,50000,2,1.0,0.9400958,0.9691231
2573,No Diri,uniform,Low,High,50000,2,0.3167702,0.85,0.4615385
2574,No Diri,uniform,Medium,High,50000,2,0.9791183,0.8665298,0.91939
2575,No Diri,uniform,Very High,High,50000,2,1.0,0.8578135,0.9234657
2576,No Diri,uniform,High,Low,50000,3,1.0,0.9400958,0.9691231
2577,No Diri,uniform,Very High,High,50000,3,1.0,0.8578135,0.9234657
2578,No Diri,uniform,Low,Low,50000,3,0.3351955,0.952381,0.4958678
2579,No Diri,uniform,Low,High,50000,3,0.2982456,0.85,0.4415584
2580,No Diri,uniform,High,High,50000,3,1.0,0.8153477,0.8982827
2581,No Diri,uniform,Very High,Low,50000,3,1.0,0.9237344,0.9603554
2582,No Diri,uniform,Medium,Low,50000,3,1.0,0.9272727,0.9622642
2583,No Diri,uniform,Medium,High,50000,3,0.978972,0.8603696,0.915847
2584,No Diri,uniform,Medium,High,50000,4,0.9723502,0.8665298,0.9163952
2585,No Diri,uniform,High,Low,50000,4,1.0,0.9408946,0.9695473
2586,No Diri,uniform,Low,High,50000,4,0.3148148,0.85,0.4594595
2587,No Diri,uniform,Very High,Low,50000,4,1.0,0.9250493,0.9610656
2588,No Diri,uniform,Medium,Low,50000,4,1.0,0.9333333,0.9655172
2589,No Diri,uniform,Low,Low,50000,4,0.3508772,0.952381,0.5128205
2590,No Diri,uniform,High,High,50000,4,1.0,0.8153477,0.8982827
2591,No Diri,uniform,Very High,High,50000,4,1.0,0.8571429,0.9230769
2592,No Diri,uniform,Very High,Low,50000,5,1.0,0.921762,0.9592884
2593,No Diri,uniform,Low,Low,50000,5,0.326087,0.952381,0.48583
2594,No Diri,uniform,Medium,Low,50000,5,1.0,0.9333333,0.9655172
2595,No Diri,uniform,Low,High,50000,5,0.3035714,0.85,0.4473684
2596,No Diri,uniform,Medium,High,50000,5,0.9699074,0.8603696,0.9118607
2597,No Diri,uniform,Very High,High,50000,5,1.0,0.8631791,0.9265659
2598,No Diri,uniform,High,High,50000,5,1.0,0.8201439,0.9011858
2599,No Diri,uniform,High,Low,50000,5,1.0,0.9408946,0.9695473
2600,No Diri,uniform,Low,High,50000,6,0.3072289,0.85,0.4513274
2601,No Diri,uniform,High,High,50000,6,1.0,0.8169464,0.8992521
2602,No Diri,uniform,Medium,High,50000,6,0.9633028,0.862423,0.9100758
2603,No Diri,uniform,Very High,High,50000,6,1.0,0.861167,0.9254054
2604,No Diri,uniform,Low,Low,50000,6,0.3296703,0.952381,0.4897959
2605,No Diri,uniform,Very High,Low,50000,6,1.0,0.9237344,0.9603554
2606,No Diri,uniform,High,Low,50000,6,1.0,0.9384984,0.9682736
2607,No Diri,uniform,Medium,Low,50000,6,1.0,0.9333333,0.9655172
2608,No Diri,uniform,Very High,High,50000,7,1.0,0.8598256,0.9246304
2609,No Diri,uniform,High,Low,50000,7,1.0,0.9400958,0.9691231
2610,No Diri,uniform,High,High,50000,7,1.0,0.8193445,0.900703
2611,No Diri,uniform,Low,Low,50000,7,0.3409091,0.952381,0.5020921
2612,No Diri,uniform,Low,High,50000,7,0.3227848,0.85,0.4678899
2613,No Diri,uniform,Medium,Low,50000,7,1.0,0.9272727,0.9622642
2614,No Diri,uniform,Very High,Low,50000,7,1.0,0.9230769,0.96
