,model,prior,duplicates_level,distortion_level,num_iter,replicates,precision,recall,f1score
1423,No Empirical,Bounded NBD,Low,High,10000,15,1.0,0.8,0.8888889
1424,No Empirical,Bounded NBD,Very High,High,10000,15,0.9959317,0.8209256,0.9
1425,No Empirical,Bounded NBD,Very High,Low,10000,15,1.0,0.921762,0.9592884
1426,No Empirical,Bounded NBD,Low,Low,10000,17,0.9836066,0.952381,0.9677419
1427,No Empirical,Bounded NBD,Very High,Low,10000,17,1.0,0.921762,0.9592884
1428,No Empirical,Bounded NBD,Low,High,10000,17,1.0,0.7833333,0.8785047
1429,No Empirical,Bounded NBD,Medium,Low,10000,17,1.0,0.9232323,0.960084
1430,No Empirical,Bounded NBD,High,High,10000,17,0.9897436,0.7713829,0.8670261
1431,No Empirical,Bounded NBD,Very High,High,10000,17,0.9951535,0.8262911,0.9028948
1432,No Empirical,Bounded NBD,High,Low,10000,17,1.0,0.936901,0.9674227
1433,No Empirical,Bounded NBD,Very High,High,10000,19,0.995935,0.8215962,0.9004043
1434,No Empirical,Bounded NBD,Very High,Low,10000,19,1.0,0.921762,0.9592884
1435,No Empirical,Bounded NBD,Low,Low,10000,19,0.9677419,0.952381,0.96
1436,No Empirical,Bounded NBD,Low,High,10000,19,1.0,0.7833333,0.8785047
1437,No Empirical,Bounded NBD,High,Low,10000,19,1.0,0.9376997,0.9678483
1438,No Empirical,Bounded NBD,High,High,10000,19,0.9989733,0.7777778,0.8746067
1439,No Empirical,Bounded NBD,Medium,Low,10000,19,1.0,0.9191919,0.9578947
1440,Both,Pitman,Very High,High,50000,0,1.0,0.7216633,0.8383327
1441,Both,Pitman,High,High,50000,0,1.0,0.6858513,0.8136558
1442,Both,Pitman,Medium,High,50000,0,0.9916667,0.7330595,0.8429752
1443,Both,Pitman,Low,High,50000,0,1.0,0.75,0.8571429
1444,Both,Pitman,Very High,High,50000,2,1.0,0.7169685,0.8351563
1445,Both,Pitman,Medium,High,50000,2,0.9890411,0.7412731,0.8474178
1446,Both,Pitman,High,High,50000,2,1.0,0.6834532,0.8119658
1447,Both,Pitman,Low,High,50000,2,1.0,0.7333333,0.8461538
1448,Both,Pitman,Low,High,50000,3,1.0,0.75,0.8571429
1449,Both,Pitman,Very High,High,50000,3,1.0,0.7162978,0.8347011
1450,Both,Pitman,High,High,50000,3,1.0,0.6906475,0.8170213
1451,Both,Pitman,Medium,High,50000,3,0.9889807,0.7371663,0.8447059
1452,Both,Pitman,High,High,50000,4,1.0,0.7442046,0.8533456
1453,Both,Pitman,Medium,High,50000,4,0.9916898,0.7351129,0.8443396
1454,Both,Pitman,Very High,High,50000,4,1.0,0.7156271,0.8342455
1455,Both,Pitman,Low,High,50000,4,1.0,0.7333333,0.8461538
1456,Both,Pitman,Medium,High,50000,5,0.9917127,0.7371663,0.8457008
1457,Both,Pitman,High,High,50000,5,1.0,0.6778577,0.8080038
1458,Both,Pitman,Very High,High,50000,5,0.9971537,0.704896,0.8259332
1459,Both,Pitman,Low,High,50000,5,1.0,0.7333333,0.8461538
1460,Both,Pitman,Very High,High,50000,6,1.0,0.7203219,0.8374269
1461,Both,Pitman,Medium,High,50000,6,0.9917127,0.7371663,0.8457008
1462,Both,Pitman,High,High,50000,6,1.0,0.6818545,0.8108365
1463,Both,Pitman,Low,High,50000,6,1.0,0.7333333,0.8461538
1464,Both,Pitman,Low,High,50000,7,1.0,0.7333333,0.8461538
1465,Both,Pitman,High,High,50000,7,1.0,0.685052,0.813093
1466,Both,Pitman,Very High,High,50000,7,1.0,0.711603,0.8315047
1467,Both,Pitman,Medium,High,50000,7,0.9917127,0.7371663,0.8457008
1468,Both,Pitman,High,High,50000,8,1.0,0.6770584,0.8074357
1469,Both,Pitman,Medium,High,50000,8,0.9916667,0.7330595,0.8429752
1470,Both,Pitman,Low,High,50000,8,1.0,0.75,0.8571429
1471,Both,Pitman,Very High,High,50000,8,1.0,0.7156271,0.8342455
1472,Both,Pitman,Medium,High,50000,9,0.9889807,0.7371663,0.8447059
1473,Both,Pitman,Low,High,50000,9,1.0,0.7333333,0.8461538
1474,Both,Pitman,Very High,High,50000,9,0.9971989,0.7162978,0.8337237
1475,Both,Pitman,High,High,50000,9,1.0,0.6802558,0.809705
1476,Both,Pitman,Medium,High,50000,10,0.9917127,0.7371663,0.8457008
1477,Both,Pitman,Very High,High,50000,10,1.0,0.7129443,0.8324197
1478,Both,Pitman,High,High,50000,10,1.0,0.6794564,0.8091385
1479,Both,Pitman,Low,High,50000,10,1.0,0.75,0.8571429
1480,Both,Pitman,High,High,50000,11,1.0,0.6818545,0.8108365
1481,Both,Pitman,Very High,High,50000,11,1.0,0.8101945,0.8951464
1482,Both,Pitman,Medium,High,50000,11,0.9917582,0.7412731,0.8484136
1483,Both,Pitman,Low,High,50000,11,1.0,0.7333333,0.8461538
1484,Both,Pitman,Medium,High,50000,12,0.9917127,0.7371663,0.8457008
1485,Both,Pitman,Very High,High,50000,12,0.9971857,0.7129443,0.8314431
1486,Both,Pitman,Low,High,50000,12,1.0,0.7333333,0.8461538
1487,Both,Pitman,High,High,50000,12,1.0,0.6826539,0.8114014
1488,Both,Pitman,High,High,50000,13,1.0,0.7330136,0.845941
1489,Both,Pitman,Low,High,50000,13,1.0,0.7333333,0.8461538
1490,Both,Pitman,Very High,High,50000,13,1.0,0.806841,0.8930958
1491,Both,Pitman,Medium,High,50000,13,0.9916435,0.7310062,0.8416076
1492,Both,Pitman,Low,High,50000,14,1.0,0.7333333,0.8461538
1493,Both,Pitman,High,High,50000,14,1.0,0.6834532,0.8119658
1494,Both,Pitman,Medium,High,50000,14,0.9889807,0.7371663,0.8447059
1495,Both,Pitman,Very High,High,50000,14,0.9929825,0.759222,0.8605093
1496,Both,Pitman,Very High,High,50000,15,1.0,0.7129443,0.8324197
1497,Both,Pitman,High,High,50000,15,1.0,0.6818545,0.8108365
1498,Both,Pitman,Medium,High,50000,15,0.9916435,0.7310062,0.8416076
1499,Both,Pitman,Low,High,50000,15,1.0,0.75,0.8571429
1500,Both,Pitman,Low,High,50000,16,1.0,0.75,0.8571429
1501,Both,Pitman,Medium,High,50000,16,0.9917355,0.7392197,0.8470588
1502,Both,Pitman,High,High,50000,16,0.9968051,0.7482014,0.8547945
1503,Both,Pitman,Very High,High,50000,16,1.0,0.7142857,0.8333333
1504,Both,Pitman,Medium,High,50000,17,0.9889807,0.7371663,0.8447059
1505,Both,Pitman,Very High,High,50000,17,1.0,0.7196512,0.8369735
1506,Both,Pitman,High,High,50000,17,1.0,0.685052,0.813093
1507,Both,Pitman,Low,High,50000,17,1.0,0.7333333,0.8461538
1508,Both,Pitman,Low,High,50000,18,1.0,0.75,0.8571429
1509,Both,Pitman,Very High,High,50000,18,1.0,0.7176392,0.8356111
1510,Both,Pitman,High,High,50000,18,1.0,0.6922462,0.8181389
1511,Both,Pitman,Medium,High,50000,18,0.9916898,0.7351129,0.8443396
1512,Both,Pitman,Medium,High,50000,19,0.9889503,0.7351129,0.8433451
1513,Both,Pitman,High,High,50000,19,1.0,0.685052,0.813093
1514,Both,Pitman,Low,High,50000,19,1.0,0.75,0.8571429
1515,Both,Pitman,Very High,High,50000,19,1.0,0.7303823,0.844186
1516,Both,Pitman,Low,High,50000,20,1.0,0.7166667,0.8349515
1517,Both,Pitman,Medium,High,50000,20,0.9890411,0.7412731,0.8474178
1518,Both,Pitman,High,High,50000,20,1.0,0.6826539,0.8114014
1519,Both,Pitman,Very High,High,50000,20,1.0,0.7075788,0.828751
1520,Both,uniform,Medium,High,50000,0,0.9865229,0.75154,0.8531469
1521,Both,uniform,Very High,High,50000,0,1.0,0.6653253,0.7990334
1522,Both,uniform,High,High,50000,0,1.0,0.6434852,0.7830739
1523,Both,uniform,Low,High,50000,0,0.5104167,0.8166667,0.6282051
1524,Both,uniform,Very High,High,50000,2,1.0,0.6613011,0.7961243
1525,Both,uniform,Low,High,50000,2,0.5268817,0.8166667,0.6405229
1526,Both,uniform,High,High,50000,2,1.0,0.6394884,0.7801073
1527,Both,uniform,Medium,High,50000,2,0.9891304,0.7474333,0.851462
1528,Both,uniform,Medium,High,50000,3,0.9891304,0.7474333,0.851462
1529,Both,uniform,Low,High,50000,3,0.5157895,0.8166667,0.6322581
1530,Both,uniform,Very High,High,50000,3,1.0,0.6646546,0.7985496
1531,Both,uniform,High,High,50000,3,1.0,0.6434852,0.7830739
1532,Both,uniform,High,High,50000,4,1.0,0.6482814,0.7866149
1533,Both,uniform,Low,High,50000,4,0.5326087,0.8166667,0.6447368
1534,Both,uniform,Medium,High,50000,4,0.9891599,0.7494867,0.8528037
1535,Both,uniform,Very High,High,50000,4,1.0,0.6653253,0.7990334
1536,Both,uniform,Low,High,50000,5,0.516129,0.8,0.627451
1537,Both,uniform,Very High,High,50000,5,1.0,0.6539235,0.7907543
1538,Both,uniform,High,High,50000,5,1.0,0.6506795,0.7883777
1539,Both,uniform,Medium,High,50000,5,0.9891304,0.7474333,0.851462
1540,Both,uniform,Low,High,50000,6,0.5104167,0.8166667,0.6282051
1541,Both,uniform,High,High,50000,6,0.9987608,0.6442846,0.7832847
1542,Both,uniform,Medium,High,50000,6,0.9864499,0.7474333,0.8504673
1543,Both,uniform,Very High,High,50000,6,1.0,0.668008,0.800965
1544,Both,uniform,High,High,50000,7,1.0,0.6722622,0.8040153
1545,Both,uniform,Very High,High,50000,7,1.0,0.657277,0.7932011
1546,Both,uniform,Medium,High,50000,7,0.986413,0.7453799,0.8491228
1547,Both,uniform,Low,High,50000,7,0.5384615,0.8166667,0.6490066
1548,Both,uniform,High,High,50000,8,1.0,0.6490807,0.7872031
1549,Both,uniform,Medium,High,50000,8,0.9891892,0.75154,0.8541424
1550,Both,uniform,Very High,High,50000,8,1.0,0.6666667,0.8
1551,Both,uniform,Low,High,50000,8,0.5326087,0.8166667,0.6447368
1552,Both,uniform,Very High,High,50000,9,1.0,0.6646546,0.7985496
1553,Both,uniform,High,High,50000,9,1.0,0.6450839,0.7842566
1554,Both,uniform,Medium,High,50000,9,0.9891304,0.7474333,0.851462
1555,Both,uniform,Low,High,50000,9,0.5157895,0.8166667,0.6322581
1556,Both,uniform,Low,High,50000,10,0.4851485,0.8166667,0.6086957
1557,Both,uniform,Medium,High,50000,10,0.9892183,0.7535934,0.8554779
1558,Both,uniform,High,High,50000,10,1.0,0.647482,0.7860262
1559,Both,uniform,Very High,High,50000,10,1.0,0.6686787,0.8014469
1560,Both,uniform,High,High,50000,11,1.0,0.6490807,0.7872031
1561,Both,uniform,Medium,High,50000,11,0.9865229,0.75154,0.8531469
1562,Both,uniform,Very High,High,50000,11,1.0,0.713615,0.8328767
1563,Both,uniform,Low,High,50000,11,0.5104167,0.8166667,0.6282051
1564,Both,uniform,Low,High,50000,12,0.5,0.8166667,0.6202532
1565,Both,uniform,Very High,High,50000,12,1.0,0.668008,0.800965
1566,Both,uniform,Medium,High,50000,12,0.9891599,0.7494867,0.8528037
1567,Both,uniform,High,High,50000,12,1.0,0.6530775,0.7901354
1568,Both,uniform,Medium,High,50000,13,0.9891892,0.75154,0.8541424
1569,Both,uniform,Low,High,50000,13,0.5104167,0.8166667,0.6282051
1570,Both,uniform,High,High,50000,13,1.0,0.6498801,0.7877907
1571,Both,uniform,Very High,High,50000,13,1.0,0.6733736,0.8048096
1572,Both,uniform,Very High,High,50000,14,1.0,0.6881288,0.8152563
1573,Both,uniform,High,High,50000,14,1.0,0.6554756,0.791888
1574,Both,uniform,Low,High,50000,14,0.5104167,0.8166667,0.6282051
1575,Both,uniform,Medium,High,50000,14,0.9864499,0.7474333,0.8504673
1576,Both,uniform,Very High,High,50000,15,1.0,0.7089202,0.8296703
1577,Both,uniform,High,High,50000,15,1.0,0.6442846,0.7836655
1578,Both,uniform,Medium,High,50000,15,0.9891599,0.7494867,0.8528037
1579,Both,uniform,Low,High,50000,15,0.5764706,0.8166667,0.6758621
1580,Both,uniform,Low,High,50000,16,0.4949495,0.8166667,0.6163522
1581,Both,uniform,Very High,High,50000,16,1.0,0.6706908,0.8028904
1582,Both,uniform,Medium,High,50000,16,0.9864865,0.7494867,0.8518086
1583,Both,uniform,High,High,50000,16,1.0,0.6394884,0.7801073
1584,Both,uniform,Very High,High,50000,17,1.0,0.6646546,0.7985496
1585,Both,uniform,Low,High,50000,17,0.5104167,0.8166667,0.6282051
1586,Both,uniform,High,High,50000,17,1.0,0.647482,0.7860262
1587,Both,uniform,Medium,High,50000,17,0.9864865,0.7494867,0.8518086
1588,Both,uniform,High,High,50000,18,1.0,0.6834532,0.8119658
1589,Both,uniform,Medium,High,50000,18,0.9865229,0.75154,0.8531469
1590,Both,uniform,Low,High,50000,18,0.5384615,0.8166667,0.6490066
1591,Both,uniform,Very High,High,50000,18,1.0,0.6693494,0.8019285
1592,Both,uniform,Very High,High,50000,19,1.0,0.6599598,0.7951515
1593,Both,uniform,Low,High,50000,19,0.5268817,0.8166667,0.6405229
1594,Both,uniform,Medium,High,50000,19,0.9918033,0.7453799,0.8511137
1595,Both,uniform,High,High,50000,19,1.0,0.6466827,0.7854369
1596,Both,uniform,Low,High,50000,20,0.5,0.8166667,0.6202532
1597,Both,uniform,Very High,High,50000,20,1.0,0.6626425,0.7970956
1598,Both,uniform,High,High,50000,20,1.0,0.6506795,0.7883777
1599,Both,uniform,Medium,High,50000,20,0.9864499,0.7474333,0.8504673
1600,Both,Bounded NBD,High,High,50000,0,0.9977117,0.6970424,0.8207059
1601,Both,Bounded NBD,Medium,High,50000,0,0.9917355,0.7392197,0.8470588
1602,Both,Bounded NBD,Low,High,50000,0,1.0,0.75,0.8571429
1603,Both,Bounded NBD,Very High,High,50000,0,1.0,0.7806841,0.8768362
1604,Both,Bounded NBD,Low,High,50000,2,1.0,0.75,0.8571429
1605,Both,Bounded NBD,Very High,High,50000,2,0.9974359,0.7826962,0.8771139
1606,Both,Bounded NBD,Medium,High,50000,2,0.989011,0.7392197,0.8460635
1607,Both,Bounded NBD,High,High,50000,2,1.0,0.6890488,0.8159016
1608,Both,Bounded NBD,Very High,High,50000,3,0.9974381,0.7833669,0.8775357
1609,Both,Bounded NBD,Low,High,50000,3,1.0,0.7333333,0.8461538
1610,Both,Bounded NBD,Medium,High,50000,3,0.9916898,0.7351129,0.8443396
1611,Both,Bounded NBD,High,High,50000,3,1.0,0.6978417,0.8220339
1612,Both,Bounded NBD,Very High,High,50000,4,0.997449,0.7867203,0.87964
1613,Both,Bounded NBD,Medium,High,50000,4,0.989011,0.7392197,0.8460635
1614,Both,Bounded NBD,Low,High,50000,4,1.0,0.75,0.8571429
1615,Both,Bounded NBD,High,High,50000,4,1.0,0.7002398,0.8236953
1616,Both,Bounded NBD,Medium,High,50000,5,0.9890411,0.7412731,0.8474178
1617,Both,Bounded NBD,Very High,High,50000,5,1.0,0.778672,0.8755656
1618,Both,Bounded NBD,High,High,50000,5,1.0,0.7106315,0.8308411
1619,Both,Bounded NBD,Low,High,50000,5,1.0,0.75,0.8571429
1620,Both,Bounded NBD,Medium,High,50000,6,0.9889503,0.7351129,0.8433451
1621,Both,Bounded NBD,High,High,50000,6,1.0,0.7593925,0.863244
1622,Both,Bounded NBD,Low,High,50000,6,1.0,0.75,0.8571429
1623,Both,Bounded NBD,Very High,High,50000,6,0.997549,0.8189135,0.8994475
1624,Both,Bounded NBD,Very High,High,50000,7,0.9975806,0.8296445,0.9058953
1625,Both,Bounded NBD,Medium,High,50000,7,0.9916898,0.7351129,0.8443396
1626,Both,Bounded NBD,Low,High,50000,7,1.0,0.7333333,0.8461538
1627,Both,Bounded NBD,High,High,50000,7,1.0,0.6970424,0.821479
1628,Both,Bounded NBD,Very High,High,50000,8,0.997416,0.77666,0.8733032
1629,Both,Bounded NBD,Medium,High,50000,8,0.9890411,0.7412731,0.8474178
1630,Both,Bounded NBD,High,High,50000,8,1.0,0.6930456,0.8186969
1631,Both,Bounded NBD,Low,High,50000,8,1.0,0.75,0.8571429
1632,Both,Bounded NBD,Low,High,50000,9,1.0,0.7333333,0.8461538
1633,Both,Bounded NBD,Very High,High,50000,9,1.0,0.7813548,0.877259
1634,Both,Bounded NBD,High,High,50000,9,1.0,0.696243,0.8209237
1635,Both,Bounded NBD,Medium,High,50000,9,0.9889807,0.7371663,0.8447059
1636,Both,Bounded NBD,Medium,High,50000,10,0.9889807,0.7371663,0.8447059
1637,Both,Bounded NBD,High,High,50000,10,1.0,0.6906475,0.8170213
1638,Both,Bounded NBD,Low,High,50000,10,1.0,0.7333333,0.8461538
1639,Both,Bounded NBD,Very High,High,50000,10,1.0,0.7806841,0.8768362
1640,Both,Bounded NBD,Low,High,50000,11,1.0,0.75,0.8571429
1641,Both,Bounded NBD,Medium,High,50000,11,0.9917582,0.7412731,0.8484136
1642,Both,Bounded NBD,Very High,High,50000,11,0.9974315,0.7813548,0.8762693
1643,Both,Bounded NBD,High,High,50000,11,0.9977038,0.6946443,0.8190386
1644,Both,Bounded NBD,Medium,High,50000,12,0.9889807,0.7371663,0.8447059
1645,Both,Bounded NBD,Low,High,50000,12,1.0,0.7333333,0.8461538
1646,Both,Bounded NBD,High,High,50000,12,1.0,0.7617906,0.8647913
1647,Both,Bounded NBD,Very High,High,50000,12,1.0,0.7867203,0.8806306
1648,Both,Bounded NBD,Very High,High,50000,13,0.9974071,0.7739772,0.8716012
1649,Both,Bounded NBD,Low,High,50000,13,1.0,0.7333333,0.8461538
1650,Both,Bounded NBD,High,High,50000,13,1.0,0.696243,0.8209237
1651,Both,Bounded NBD,Medium,High,50000,13,0.9890411,0.7412731,0.8474178
1652,Both,Bounded NBD,Very High,High,50000,14,1.0,0.778672,0.8755656
1653,Both,Bounded NBD,High,High,50000,14,1.0,0.6922462,0.8181389
1654,Both,Bounded NBD,Low,High,50000,14,1.0,0.7333333,0.8461538
1655,Both,Bounded NBD,Medium,High,50000,14,0.989071,0.7433265,0.8487691
1656,Both,Bounded NBD,Very High,High,50000,15,1.0,0.7726358,0.8717367
1657,Both,Bounded NBD,Low,High,50000,15,1.0,0.7333333,0.8461538
1658,Both,Bounded NBD,Medium,High,50000,15,0.9917355,0.7392197,0.8470588
1659,Both,Bounded NBD,High,High,50000,15,0.9978925,0.7569944,0.8609091
1660,Both,Bounded NBD,Very High,High,50000,16,0.9974726,0.7940979,0.884242
1661,Both,Bounded NBD,High,High,50000,16,1.0,0.6946443,0.8198113
1662,Both,Bounded NBD,Low,High,50000,16,1.0,0.75,0.8571429
1663,Both,Bounded NBD,Medium,High,50000,16,0.9917355,0.7392197,0.8470588
1664,Both,Bounded NBD,Very High,High,50000,17,0.9974315,0.7813548,0.8762693
1665,Both,Bounded NBD,Medium,High,50000,17,0.9916435,0.7310062,0.8416076
1666,Both,Bounded NBD,Low,High,50000,17,1.0,0.75,0.8571429
1667,Both,Bounded NBD,High,High,50000,17,1.0,0.6922462,0.8181389
1668,Both,Bounded NBD,Low,High,50000,18,1.0,0.75,0.8571429
1669,Both,Bounded NBD,High,High,50000,18,0.9978814,0.7529976,0.8583144
1670,Both,Bounded NBD,Medium,High,50000,18,0.9917355,0.7392197,0.8470588
1671,Both,Bounded NBD,Very High,High,50000,18,0.9973913,0.7692824,0.8686104
1672,Both,Bounded NBD,Medium,High,50000,19,0.989011,0.7392197,0.8460635
1673,Both,Bounded NBD,Low,High,50000,19,1.0,0.7333333,0.8461538
1674,Both,Bounded NBD,High,High,50000,19,1.0,0.6930456,0.8186969
1675,Both,Bounded NBD,Very High,High,50000,19,0.9974555,0.7887324,0.8808989
1676,Both,Bounded NBD,High,High,50000,20,1.0,0.6986411,0.8225882
1677,Both,Bounded NBD,Very High,High,50000,20,1.0,0.77666,0.8742922
1678,Both,Bounded NBD,Low,High,50000,20,1.0,0.7333333,0.8461538
1679,Both,Bounded NBD,Medium,High,50000,20,0.989011,0.7392197,0.8460635
1680,No Diri,Pitman,High,High,50000,0,0.9961278,0.822542,0.9010508
1681,No Diri,Pitman,High,High,50000,2,0.9961353,0.8241407,0.9020122
1682,No Diri,Pitman,High,High,50000,3,0.9961575,0.8289369,0.9048866
1683,No Diri,Pitman,High,High,50000,4,0.996139,0.82494,0.9024923
1684,No Diri,Pitman,High,High,50000,5,0.9961464,0.8265388,0.9034513
1685,No Diri,Pitman,High,High,50000,6,0.9961501,0.8273381,0.9039301
1686,No Diri,Pitman,High,High,50000,7,0.9961464,0.8265388,0.9034513
1687,No Diri,Pitman,High,High,50000,8,0.996139,0.82494,0.9024923
1688,No Diri,Pitman,High,High,50000,9,0.9961464,0.8265388,0.9034513
1689,No Diri,Pitman,High,High,50000,10,0.9961278,0.822542,0.9010508
1690,No Diri,Pitman,High,High,50000,11,0.9932367,0.8217426,0.8993876
1691,No Diri,Pitman,High,High,50000,12,0.9961575,0.8289369,0.9048866
1692,No Diri,Pitman,High,High,50000,13,0.9961127,0.8193445,0.8991228
1693,No Diri,Pitman,High,High,50000,14,0.9961501,0.8273381,0.9039301
1694,No Diri,Pitman,High,High,50000,15,0.9961427,0.8257394,0.902972
1695,No Diri,Pitman,High,High,50000,16,0.9961278,0.822542,0.9010508
1696,No Diri,Pitman,High,High,50000,17,0.9961686,0.8313349,0.9063181
1697,No Diri,Pitman,High,High,50000,18,0.9961315,0.8233413,0.9015317
1698,No Diri,Pitman,High,High,50000,19,0.996124,0.8217426,0.9005694
1699,No Diri,Pitman,High,High,50000,20,0.9961165,0.8201439,0.8996054
1700,No Diri,uniform,High,High,50000,0,1.0,0.813749,0.8973116
1701,No Diri,uniform,High,High,50000,2,1.0,0.8089528,0.894388
1702,No Diri,uniform,High,High,50000,3,1.0,0.8153477,0.8982827
1703,No Diri,uniform,High,High,50000,4,1.0,0.8153477,0.8982827
1704,No Diri,uniform,High,High,50000,5,1.0,0.8201439,0.9011858
1705,No Diri,uniform,High,High,50000,6,1.0,0.8169464,0.8992521
1706,No Diri,uniform,High,High,50000,7,1.0,0.8193445,0.900703
1707,No Diri,uniform,High,High,50000,8,1.0,0.8145484,0.8977974
1708,No Diri,uniform,High,High,50000,9,1.0,0.8105516,0.8953642
1709,No Diri,uniform,High,High,50000,10,1.0,0.8161471,0.8987676
1710,No Diri,uniform,High,High,50000,11,1.0,0.8161471,0.8987676
1711,No Diri,uniform,High,High,50000,12,1.0,0.8121503,0.8963388
1712,No Diri,uniform,High,High,50000,13,1.0,0.8193445,0.900703
1713,No Diri,uniform,High,High,50000,14,1.0,0.8217426,0.9021501
1714,No Diri,uniform,High,High,50000,15,1.0,0.8145484,0.8977974
1715,No Diri,uniform,High,High,50000,16,1.0,0.8105516,0.8953642
1716,No Diri,uniform,High,High,50000,17,1.0,0.8145484,0.8977974
1717,No Diri,uniform,High,High,50000,18,1.0,0.8121503,0.8963388
1718,No Diri,uniform,High,High,50000,19,1.0,0.8177458,0.8997361
1719,No Diri,uniform,High,High,50000,20,1.0,0.8177458,0.8997361
1720,No Diri,Bounded NBD,High,High,50000,0,1.0,0.8313349,0.9079005
1721,No Diri,Bounded NBD,High,High,50000,2,1.0,0.8313349,0.9079005
1722,No Diri,Bounded NBD,High,High,50000,3,1.0,0.8241407,0.9035933
1723,No Diri,Bounded NBD,High,High,50000,4,0.9970958,0.8233413,0.9019264
1724,No Diri,Bounded NBD,High,High,50000,5,0.9990357,0.8281375,0.9055944
1725,No Diri,Bounded NBD,High,High,50000,6,1.0,0.833733,0.9093287
1726,No Diri,Bounded NBD,High,High,50000,7,1.0,0.8233413,0.9031127
1727,No Diri,Bounded NBD,High,High,50000,8,1.0,0.8313349,0.9079005
1728,No Diri,Bounded NBD,High,High,50000,9,0.9971154,0.8289369,0.9052815
1729,No Diri,Bounded NBD,High,High,50000,10,1.0,0.8297362,0.9069463
1730,No Diri,Bounded NBD,High,High,50000,11,1.0,0.8281375,0.9059904
1731,No Diri,Bounded NBD,High,High,50000,12,1.0,0.8289369,0.9064685
1732,No Diri,Bounded NBD,High,High,50000,13,0.9980695,0.8265388,0.9042414
1733,No Diri,Bounded NBD,High,High,50000,14,1.0,0.8289369,0.9064685
1734,No Diri,Bounded NBD,High,High,50000,15,1.0,0.8233413,0.9031127
1735,No Diri,Bounded NBD,High,High,50000,16,0.9971237,0.8313349,0.9067132
1736,No Diri,Bounded NBD,High,High,50000,17,0.9980861,0.833733,0.9085366
1737,No Diri,Bounded NBD,High,High,50000,18,1.0,0.8281375,0.9059904
1738,No Diri,Bounded NBD,High,High,50000,19,1.0,0.8273381,0.9055118
1739,No Diri,Bounded NBD,High,High,50000,20,1.0,0.8313349,0.9079005
1740,None,Pitman,Medium,High,50000,0,0.9952267,0.8562628,0.9205298
1741,None,Pitman,High,High,50000,0,0.9930693,0.8017586,0.887218
1742,None,Pitman,Medium,High,50000,2,0.9951807,0.8480493,0.9157428
1743,None,Pitman,High,High,50000,2,1.0,0.8001599,0.8889876
1744,None,Pitman,Medium,High,50000,3,0.9952038,0.8521561,0.9181416
1745,None,Pitman,High,High,50000,3,0.9970414,0.8081535,0.8927152
1746,None,Pitman,High,High,50000,4,1.0,0.7985612,0.888
1747,None,Pitman,Medium,High,50000,4,0.9927536,0.8439425,0.9123196
1748,None,Pitman,High,High,50000,5,0.9960317,0.802558,0.8888889
1749,None,Pitman,Medium,High,50000,5,0.985782,0.8542094,0.9152915
1750,None,Pitman,High,High,50000,6,1.0,0.7985612,0.888
1751,None,Pitman,Medium,High,50000,6,0.9952038,0.8521561,0.9181416
1752,None,Pitman,Medium,High,50000,7,0.9928401,0.8542094,0.9183223
1753,None,Pitman,High,High,50000,7,1.0,0.8057554,0.8924303
1754,None,Pitman,Medium,High,50000,8,0.9928741,0.8583162,0.9207048
1755,None,Pitman,High,High,50000,8,1.0,0.7993605,0.888494
1756,None,Pitman,Medium,High,50000,9,0.9856115,0.8439425,0.909292
1757,None,Pitman,High,High,50000,9,0.9960357,0.8033573,0.8893805
1758,None,Pitman,High,High,50000,10,0.9960239,0.8009592,0.8879043
1759,None,Pitman,Medium,High,50000,10,0.9927711,0.8459959,0.9135255
1760,None,Pitman,High,High,50000,11,1.0,0.8041567,0.8914488
1761,None,Pitman,Medium,High,50000,11,0.9951807,0.8480493,0.9157428
1762,None,Pitman,Medium,High,50000,12,0.992823,0.8521561,0.9171271
1763,None,Pitman,High,High,50000,12,0.9930348,0.7977618,0.8847518
1764,None,Pitman,High,High,50000,13,1.0,0.8009592,0.8894807
1765,None,Pitman,Medium,High,50000,13,0.9904762,0.8542094,0.9173098
1766,None,Pitman,Medium,High,50000,14,0.9927711,0.8459959,0.9135255
1767,None,Pitman,High,High,50000,14,1.0,0.7985612,0.888
1768,None,Pitman,Medium,High,50000,15,0.9952494,0.8603696,0.9229075
1769,None,Pitman,High,High,50000,15,0.996004,0.7969624,0.8854352
1770,None,Pitman,Medium,High,50000,16,0.9855769,0.8418891,0.9080842
1771,None,Pitman,High,High,50000,16,0.9960552,0.8073541,0.8918322
1772,None,Pitman,High,High,50000,17,1.0,0.8033573,0.8909574
1773,None,Pitman,Medium,High,50000,17,0.9927711,0.8459959,0.9135255
1774,None,Pitman,Medium,High,50000,18,0.9927711,0.8459959,0.9135255
1775,None,Pitman,High,High,50000,18,1.0,0.8033573,0.8909574
1776,None,Pitman,Medium,High,50000,19,0.9951456,0.8418891,0.9121246
1777,None,Pitman,High,High,50000,19,0.9960239,0.8009592,0.8879043
1778,None,Pitman,Medium,High,50000,20,0.9927885,0.8480493,0.9147287
1779,None,Pitman,High,High,50000,20,1.0,0.802558,0.8904656
1780,None,uniform,Medium,High,50000,0,0.9858491,0.8583162,0.9176729
1781,None,uniform,High,High,50000,0,1.0,0.7929656,0.8845296
1782,None,uniform,Medium,High,50000,2,0.9858824,0.8603696,0.9188596
1783,None,uniform,High,High,50000,2,1.0,0.7945643,0.8855234
