,model,prior,duplicates_level,distortion_level,replicates,precision,recall,f1score,date,num_iter
2162,No Empirical,Pitman,Medium,High,21,0.9896641,0.7864476,0.8764302,Fri_Feb__9_10_10_49_2024,
2163,No Empirical,Pitman,Very High,High,21,0.997547,0.8182428,0.899042,Tue_Feb__6_22_00_01_2024,
2164,No Empirical,Pitman,Low,Low,21,0.9836066,0.952381,0.9677419,Tue_Feb__6_21_59_31_2024,
2165,No Empirical,Pitman,High,Low,21,1.0,0.9337061,0.9657166,Tue_Feb__6_21_59_43_2024,
2166,No Empirical,Pitman,High,High,21,1.0,0.7713829,0.8709386,Tue_Feb__6_21_59_58_2024,
2167,No Empirical,Pitman,Very High,Low,21,1.0,0.921762,0.9592884,Tue_Feb__6_21_59_39_2024,
2168,No Empirical,Pitman,Low,High,22,1.0,0.75,0.8571429,Wed_Feb_28_10_57_28_2024,
2169,No Empirical,Pitman,High,Low,22,1.0,0.9353035,0.9665704,Wed_Feb_28_10_57_18_2024,
2170,No Empirical,Pitman,Medium,High,22,0.9919137,0.7556468,0.8578089,Wed_Feb_28_12_11_34_2024,
2171,No Empirical,Pitman,High,High,22,0.996904,0.7721823,0.8702703,Wed_Feb_28_10_57_38_2024,
2172,No Empirical,Pitman,Very High,Low,22,1.0,0.921762,0.9592884,Wed_Feb_28_10_57_23_2024,
2173,No Empirical,Pitman,Very High,High,22,1.0,0.8215962,0.9020619,Wed_Feb_28_10_57_43_2024,
2174,No Empirical,Pitman,Low,Low,22,1.0,0.952381,0.9756098,Wed_Feb_28_10_57_11_2024,
2175,No Empirical,Pitman,Medium,Low,22,1.0,0.9191919,0.9578947,Wed_Feb_28_10_57_13_2024,
2176,No Empirical,Pitman,Low,Low,23,0.9836066,0.952381,0.9677419,Wed_Feb_28_10_57_55_2024,
2177,No Empirical,Pitman,Low,High,23,1.0,0.8166667,0.8990826,Wed_Feb_28_10_58_07_2024,
2178,No Empirical,Pitman,High,High,23,0.9969008,0.7713829,0.8697612,Wed_Feb_28_10_58_17_2024,
2179,No Empirical,Pitman,Very High,Low,23,1.0,0.9230769,0.96,Wed_Feb_28_10_58_05_2024,
2180,No Empirical,Pitman,Medium,High,23,0.9918699,0.75154,0.8551402,Wed_Feb_28_12_12_20_2024,
2181,No Empirical,Pitman,Medium,Low,23,1.0,0.9272727,0.9622642,Wed_Feb_28_10_57_58_2024,
2182,No Empirical,Pitman,Very High,High,23,0.997553,0.8202549,0.9002576,Wed_Feb_28_10_58_20_2024,
2183,No Empirical,Pitman,High,Low,23,1.0,0.9337061,0.9657166,Wed_Feb_28_10_58_00_2024,
2184,No Empirical,Pitman,Low,High,24,1.0,0.8,0.8888889,Wed_Feb_28_10_58_35_2024,
2185,No Empirical,Pitman,Medium,High,24,0.9895833,0.7802875,0.8725603,Wed_Feb_28_12_12_58_2024,
2186,No Empirical,Pitman,Very High,Low,24,1.0,0.921762,0.9592884,Wed_Feb_28_10_58_33_2024,
2187,No Empirical,Pitman,Very High,High,24,0.999181,0.8182428,0.899705,Wed_Feb_28_10_58_50_2024,
2188,No Empirical,Pitman,High,Low,24,1.0,0.936901,0.9674227,Wed_Feb_28_10_58_30_2024,
2189,No Empirical,Pitman,Medium,Low,24,1.0,0.9292929,0.9633508,Wed_Feb_28_10_58_27_2024,
2190,No Empirical,Pitman,High,High,24,0.996904,0.7721823,0.8702703,Wed_Feb_28_10_58_47_2024,
2191,No Empirical,Pitman,Low,Low,24,0.9836066,0.952381,0.9677419,Wed_Feb_28_10_58_24_2024,
2192,No Empirical,Pitman,Very High,Low,25,1.0,0.921762,0.9592884,Wed_Feb_28_10_59_20_2024,
2193,No Empirical,Pitman,Very High,High,25,1.0,0.8175721,0.899631,Wed_Feb_28_10_59_33_2024,
2194,No Empirical,Pitman,Medium,Low,25,1.0,0.9191919,0.9578947,Wed_Feb_28_10_59_11_2024,
2195,No Empirical,Pitman,High,Low,25,1.0,0.9384984,0.9682736,Wed_Feb_28_10_59_15_2024,
2196,No Empirical,Pitman,High,High,25,1.0,0.7681855,0.8688969,Wed_Feb_28_10_59_30_2024,
2197,No Empirical,Pitman,Low,Low,25,0.9677419,0.952381,0.96,Wed_Feb_28_10_59_08_2024,
2198,No Empirical,Pitman,Medium,High,25,0.9925187,0.8172485,0.8963964,Wed_Feb_28_12_13_50_2024,
2199,No Empirical,Pitman,Low,High,25,1.0,0.7666667,0.8679245,Wed_Feb_28_10_59_23_2024,
2200,No Empirical,Pitman,Very High,Low,26,1.0,0.921762,0.9592884,Wed_Feb_28_15_22_47_2024,
2201,No Empirical,Pitman,High,High,26,0.9989583,0.7665867,0.8674808,Wed_Feb_28_15_23_00_2024,
2202,No Empirical,Pitman,Medium,High,26,0.9973615,0.7761807,0.8729792,Wed_Feb_28_13_44_25_2024,
2203,No Empirical,Pitman,Medium,Low,26,1.0,0.9232323,0.960084,Wed_Feb_28_15_22_39_2024,
2204,No Empirical,Pitman,Low,High,26,1.0,0.7666667,0.8679245,Wed_Feb_28_15_22_53_2024,
2205,No Empirical,Pitman,High,Low,26,1.0,0.936901,0.9674227,Wed_Feb_28_15_22_45_2024,
2206,No Empirical,Pitman,Very High,High,26,1.0,0.8182428,0.9000369,Wed_Feb_28_15_23_04_2024,
2207,No Empirical,Pitman,Low,Low,26,0.9836066,0.952381,0.9677419,Wed_Feb_28_15_22_37_2024,
2208,No Empirical,Pitman,Low,High,27,1.0,0.7333333,0.8461538,Wed_Feb_28_15_24_44_2024,
2209,No Empirical,Pitman,High,Low,27,1.0,0.936901,0.9674227,Wed_Feb_28_15_24_38_2024,
2210,No Empirical,Pitman,Medium,Low,27,1.0,0.9232323,0.960084,Wed_Feb_28_15_24_35_2024,
2211,No Empirical,Pitman,Very High,High,27,1.0,0.8236083,0.9032733,Wed_Feb_28_15_24_53_2024,
2212,No Empirical,Pitman,Medium,High,27,0.9918699,0.75154,0.8551402,Wed_Feb_28_13_44_32_2024,
2213,No Empirical,Pitman,Very High,Low,27,1.0,0.921762,0.9592884,Wed_Feb_28_15_24_41_2024,
2214,No Empirical,Pitman,High,High,27,1.0,0.7657874,0.8673608,Wed_Feb_28_15_24_49_2024,
2215,No Empirical,Pitman,Low,Low,27,0.9677419,0.952381,0.96,Wed_Feb_28_15_24_31_2024,
2216,No Empirical,Pitman,Medium,High,28,0.9973262,0.7659138,0.8664344,Thu_Feb_29_09_54_24_2024,
2217,No Empirical,Pitman,High,High,28,1.0,0.764988,0.8668478,Wed_Feb_28_15_25_26_2024,
2218,No Empirical,Pitman,Very High,High,28,1.0,0.8229376,0.9028698,Wed_Feb_28_15_25_29_2024,
2219,No Empirical,Pitman,Low,Low,28,0.9836066,0.952381,0.9677419,Wed_Feb_28_18_18_26_2024,
2220,No Empirical,Pitman,Medium,Low,28,1.0,0.9252525,0.9611752,Wed_Feb_28_18_18_31_2024,
2221,No Empirical,Pitman,High,Low,28,1.0,0.9384984,0.9682736,Wed_Feb_28_15_25_09_2024,
2222,No Empirical,Pitman,Very High,Low,28,1.0,0.921762,0.9592884,Wed_Feb_28_15_25_12_2024,
2223,No Empirical,Pitman,Low,High,28,1.0,0.75,0.8571429,Wed_Feb_28_18_18_43_2024,
2224,No Empirical,Pitman,Medium,High,29,0.9918256,0.7474333,0.852459,Wed_Feb_28_13_44_50_2024,
2225,No Empirical,Pitman,High,High,29,1.0,0.7681855,0.8688969,Wed_Feb_28_15_25_50_2024,
2226,No Empirical,Pitman,Very High,High,29,1.0,0.8162307,0.8988183,Wed_Feb_28_15_25_53_2024,
2227,No Empirical,Pitman,Low,Low,29,0.9836066,0.952381,0.9677419,Wed_Feb_28_15_25_26_2024,
2228,No Empirical,Pitman,High,Low,29,1.0,0.9361022,0.9669967,Wed_Feb_28_15_25_32_2024,
2229,No Empirical,Pitman,Medium,Low,29,1.0,0.9191919,0.9578947,Wed_Feb_28_15_25_28_2024,
2230,No Empirical,Pitman,Low,High,29,1.0,0.8166667,0.8990826,Wed_Feb_28_15_25_42_2024,
2231,No Empirical,Pitman,Very High,Low,29,1.0,0.921762,0.9592884,Wed_Feb_28_15_25_38_2024,
2232,No Empirical,Pitman,High,Low,30,0.9982935,0.9345048,0.9653465,Wed_Feb_28_18_17_08_2024,
2233,No Empirical,Pitman,Medium,High,30,0.99,0.8131417,0.8928974,Thu_Feb_29_09_55_09_2024,
2234,No Empirical,Pitman,Low,High,30,0.98,0.8166667,0.8909091,Wed_Feb_28_18_17_17_2024,
2235,No Empirical,Pitman,Very High,High,30,1.0,0.8262911,0.9048843,Wed_Feb_28_18_17_28_2024,
2236,No Empirical,Pitman,High,High,30,0.9967777,0.7418066,0.8505958,Wed_Feb_28_18_17_25_2024,
2237,No Empirical,Pitman,Low,Low,30,0.9677419,0.952381,0.96,Wed_Feb_28_18_17_01_2024,
2238,No Empirical,Pitman,Medium,Low,30,1.0,0.9191919,0.9578947,Wed_Feb_28_18_17_02_2024,
2239,No Empirical,Pitman,Very High,Low,30,1.0,0.921762,0.9592884,Wed_Feb_28_18_17_07_2024,
2240,No Empirical,Pitman,Very High,Low,31,1.0,0.921762,0.9592884,Wed_Feb_28_18_18_26_2024,
2241,No Empirical,Pitman,Medium,Low,31,1.0,0.9191919,0.9578947,Wed_Feb_28_18_18_17_2024,
2242,No Empirical,Pitman,High,Low,31,1.0,0.9353035,0.9665704,Wed_Feb_28_18_18_22_2024,
2243,No Empirical,Pitman,Medium,High,31,0.9973753,0.7802875,0.875576,Thu_Feb_29_09_54_48_2024,
2244,No Empirical,Pitman,Low,High,31,1.0,0.75,0.8571429,Wed_Feb_28_18_18_28_2024,
2245,No Empirical,Pitman,High,High,31,1.0,0.7697842,0.8699187,Wed_Feb_28_18_18_42_2024,
2246,No Empirical,Pitman,Very High,High,31,0.997539,0.81556,0.897417,Wed_Feb_28_18_18_47_2024,
2247,No Empirical,Pitman,Low,Low,31,0.9677419,0.952381,0.96,Wed_Feb_28_18_18_13_2024,
2248,No Empirical,Pitman,Medium,Low,32,1.0,0.9252525,0.9611752,Wed_Feb_28_19_33_53_2024,
2249,No Empirical,Pitman,Very High,Low,32,1.0,0.921762,0.9592884,Wed_Feb_28_19_33_58_2024,
2250,No Empirical,Pitman,Very High,High,32,1.0,0.8189135,0.9004425,Wed_Feb_28_19_34_19_2024,
2251,No Empirical,Pitman,Low,Low,32,0.9677419,0.952381,0.96,Wed_Feb_28_19_33_51_2024,
2252,No Empirical,Pitman,High,Low,32,1.0,0.9384984,0.9682736,Wed_Feb_28_19_33_57_2024,
2253,No Empirical,Pitman,Low,High,32,1.0,0.7666667,0.8679245,Wed_Feb_28_19_34_09_2024,
2254,No Empirical,Pitman,High,High,32,0.9989637,0.7705835,0.8700361,Wed_Feb_28_19_34_16_2024,
2255,No Empirical,Pitman,Medium,High,32,0.9870801,0.7843943,0.8741419,Thu_Feb_29_11_10_23_2024,
2256,No Empirical,Pitman,Low,Low,33,0.9836066,0.952381,0.9677419,Wed_Feb_28_18_18_29_2024,
2257,No Empirical,Pitman,Low,High,33,1.0,0.8166667,0.8990826,Wed_Feb_28_18_18_46_2024,
2258,No Empirical,Pitman,Medium,High,33,0.9973475,0.7720739,0.8703704,Thu_Feb_29_09_54_03_2024,
2259,No Empirical,Pitman,Very High,Low,33,1.0,0.921762,0.9592884,Wed_Feb_28_18_18_42_2024,
2260,No Empirical,Pitman,Medium,Low,33,1.0,0.9191919,0.9578947,Wed_Feb_28_18_18_33_2024,
2261,No Empirical,Pitman,High,Low,33,1.0,0.936901,0.9674227,Wed_Feb_28_18_18_35_2024,
2262,No Empirical,Pitman,Very High,High,33,0.997549,0.8189135,0.8994475,Wed_Feb_28_18_19_00_2024,
2263,No Empirical,Pitman,High,High,33,1.0,0.7609912,0.864276,Wed_Feb_28_18_18_55_2024,
2264,No Empirical,Pitman,Low,High,34,1.0,0.8166667,0.8990826,Wed_Feb_28_19_32_59_2024,
2265,No Empirical,Pitman,Low,Low,34,0.9677419,0.952381,0.96,Wed_Feb_28_19_32_48_2024,
2266,No Empirical,Pitman,Medium,High,34,0.9893048,0.7597536,0.8594657,Thu_Feb_29_11_09_49_2024,
2267,No Empirical,Pitman,High,Low,34,1.0,0.9392971,0.9686985,Wed_Feb_28_19_32_53_2024,
2268,No Empirical,Pitman,Medium,Low,34,1.0,0.9232323,0.960084,Wed_Feb_28_19_32_51_2024,
2269,No Empirical,Pitman,Very High,High,34,1.0,0.8189135,0.9004425,Wed_Feb_28_19_33_12_2024,
2270,No Empirical,Pitman,Very High,Low,34,1.0,0.921762,0.9592884,Wed_Feb_28_19_32_57_2024,
2271,No Empirical,Pitman,High,High,34,1.0,0.7697842,0.8699187,Wed_Feb_28_19_33_09_2024,
2272,No Empirical,Pitman,Low,Low,35,0.9677419,0.952381,0.96,Wed_Feb_28_19_33_17_2024,
2273,No Empirical,Pitman,Very High,High,35,0.9975369,0.8148893,0.89701,Wed_Feb_28_19_33_49_2024,
2274,No Empirical,Pitman,Medium,High,35,0.9947368,0.7761807,0.8719723,Thu_Feb_29_11_10_10_2024,
2275,No Empirical,Pitman,High,Low,35,1.0,0.9384984,0.9682736,Wed_Feb_28_19_33_22_2024,
2276,No Empirical,Pitman,Low,High,35,1.0,0.8,0.8888889,Wed_Feb_28_19_33_34_2024,
2277,No Empirical,Pitman,Medium,Low,35,1.0,0.9191919,0.9578947,Wed_Feb_28_19_33_20_2024,
2278,No Empirical,Pitman,Very High,Low,35,1.0,0.921762,0.9592884,Wed_Feb_28_19_33_30_2024,
2279,No Empirical,Pitman,High,High,35,1.0,0.7474021,0.8554437,Wed_Feb_28_19_33_44_2024,
2280,No Empirical,Pitman,High,Low,36,1.0,0.9337061,0.9657166,Wed_Feb_28_20_54_31_2024,
2281,No Empirical,Pitman,Low,High,36,1.0,0.75,0.8571429,Wed_Feb_28_20_54_42_2024,
2282,No Empirical,Pitman,Medium,High,36,0.9895833,0.7802875,0.8725603,Thu_Feb_29_12_54_50_2024,
2283,No Empirical,Pitman,Medium,Low,36,0.9978214,0.9252525,0.9601677,Wed_Feb_28_20_54_29_2024,
2284,No Empirical,Pitman,High,High,36,1.0,0.7633893,0.8658205,Wed_Feb_28_20_54_42_2024,
2285,No Empirical,Pitman,Very High,High,36,1.0,0.8236083,0.9032733,Wed_Feb_28_20_54_52_2024,
2286,No Empirical,Pitman,Very High,Low,36,1.0,0.921762,0.9592884,Wed_Feb_28_20_54_38_2024,
2287,No Empirical,Pitman,Low,Low,36,0.952381,0.952381,0.952381,Wed_Feb_28_20_54_26_2024,
2288,No Empirical,Pitman,Low,High,37,1.0,0.7666667,0.8679245,Wed_Feb_28_19_34_47_2024,
2289,No Empirical,Pitman,Medium,High,37,0.9918919,0.7535934,0.8564761,Thu_Feb_29_11_10_36_2024,
2290,No Empirical,Pitman,Medium,Low,37,1.0,0.9191919,0.9578947,Wed_Feb_28_19_34_35_2024,
2291,No Empirical,Pitman,Very High,Low,37,1.0,0.921762,0.9592884,Wed_Feb_28_19_34_43_2024,
2292,No Empirical,Pitman,High,High,37,0.9968944,0.7697842,0.8687415,Wed_Feb_28_19_35_01_2024,
2293,No Empirical,Pitman,Low,Low,37,0.9836066,0.952381,0.9677419,Wed_Feb_28_19_34_33_2024,
2294,No Empirical,Pitman,High,Low,37,1.0,0.9353035,0.9665704,Wed_Feb_28_19_34_41_2024,
2295,No Empirical,Pitman,Very High,High,37,0.997553,0.8202549,0.9002576,Wed_Feb_28_19_35_05_2024,
2296,No Empirical,Pitman,Low,High,38,1.0,0.8166667,0.8990826,Wed_Feb_28_20_53_37_2024,
2297,No Empirical,Pitman,Medium,High,38,0.9919786,0.761807,0.8617886,Thu_Feb_29_12_54_20_2024,
2298,No Empirical,Pitman,Very High,High,38,1.0,0.8169014,0.8992248,Wed_Feb_28_20_53_46_2024,
2299,No Empirical,Pitman,High,Low,38,1.0,0.9376997,0.9678483,Wed_Feb_28_20_53_28_2024,
2300,No Empirical,Pitman,Medium,Low,38,1.0,0.9191919,0.9578947,Wed_Feb_28_20_53_26_2024,
2301,No Empirical,Pitman,Very High,Low,38,1.0,0.9230769,0.96,Wed_Feb_28_20_53_32_2024,
2302,No Empirical,Pitman,High,High,38,1.0,0.7721823,0.8714479,Wed_Feb_28_20_53_38_2024,
2303,No Empirical,Pitman,Low,Low,38,0.9836066,0.952381,0.9677419,Wed_Feb_28_20_53_23_2024,
2304,No Empirical,Pitman,Very High,High,39,0.997545,0.8175721,0.8986362,Wed_Feb_28_20_54_23_2024,
2305,No Empirical,Pitman,Medium,High,39,0.9949367,0.8069815,0.8911565,Thu_Feb_29_12_54_43_2024,
2306,No Empirical,Pitman,Very High,Low,39,1.0,0.921762,0.9592884,Wed_Feb_28_20_54_06_2024,
2307,No Empirical,Pitman,Low,Low,39,0.9836066,0.952381,0.9677419,Wed_Feb_28_20_53_56_2024,
2308,No Empirical,Pitman,Low,High,39,1.0,0.8,0.8888889,Wed_Feb_28_20_54_12_2024,
2309,No Empirical,Pitman,High,High,39,1.0,0.7633893,0.8658205,Wed_Feb_28_20_54_19_2024,
2310,No Empirical,Pitman,Medium,Low,39,1.0,0.9191919,0.9578947,Wed_Feb_28_20_53_57_2024,
2311,No Empirical,Pitman,High,Low,39,1.0,0.9384984,0.9682736,Wed_Feb_28_20_54_03_2024,
2312,No Empirical,Pitman,Very High,Low,40,1.0,0.921762,0.9592884,Wed_Feb_28_22_01_42_2024,
2313,No Empirical,Pitman,Medium,High,40,0.9892183,0.7535934,0.8554779,Thu_Feb_29_14_08_25_2024,
2314,No Empirical,Pitman,Low,Low,40,0.9836066,0.952381,0.9677419,Wed_Feb_28_22_01_28_2024,
2315,No Empirical,Pitman,Medium,Low,40,1.0,0.9191919,0.9578947,Wed_Feb_28_22_01_30_2024,
2316,No Empirical,Pitman,High,High,40,1.0,0.7513989,0.8580557,Wed_Feb_28_22_01_55_2024,
2317,No Empirical,Pitman,High,Low,40,1.0,0.936901,0.9674227,Wed_Feb_28_22_01_38_2024,
2318,No Empirical,Pitman,Very High,High,40,1.0,0.8122066,0.8963731,Wed_Feb_28_22_01_58_2024,
2319,No Empirical,Pitman,Low,High,40,1.0,0.8166667,0.8990826,Wed_Feb_28_22_01_46_2024,
2320,No Empirical,Pitman,Low,Low,41,0.9677419,0.952381,0.96,Wed_Feb_28_20_54_52_2024,
2321,No Empirical,Pitman,Very High,Low,41,1.0,0.921762,0.9592884,Wed_Feb_28_20_55_03_2024,
2322,No Empirical,Pitman,Medium,Low,41,0.9978214,0.9252525,0.9601677,Wed_Feb_28_20_54_56_2024,
2323,No Empirical,Pitman,High,High,41,1.0,0.7681855,0.8688969,Wed_Feb_28_20_55_25_2024,
2324,No Empirical,Pitman,Very High,High,41,1.0,0.8236083,0.9032733,Wed_Feb_28_20_55_25_2024,
2325,No Empirical,Pitman,Low,High,41,1.0,0.7666667,0.8679245,Wed_Feb_28_20_55_12_2024,
2326,No Empirical,Pitman,High,Low,41,1.0,0.9376997,0.9678483,Wed_Feb_28_20_55_00_2024,
2327,No Empirical,Pitman,Medium,High,41,0.99729,0.7556468,0.8598131,Thu_Feb_29_12_54_58_2024,
2328,No Empirical,Pitman,High,High,42,0.9978723,0.7498002,0.85623,Wed_Feb_28_22_00_55_2024,
2329,No Empirical,Pitman,Medium,Low,42,1.0,0.9191919,0.9578947,Wed_Feb_28_22_00_37_2024,
2330,No Empirical,Pitman,Very High,High,42,0.997545,0.8175721,0.8986362,Wed_Feb_28_22_00_59_2024,
2331,No Empirical,Pitman,Low,Low,42,0.9677419,0.952381,0.96,Wed_Feb_28_22_00_34_2024,
2332,No Empirical,Pitman,High,Low,42,1.0,0.9353035,0.9665704,Wed_Feb_28_22_00_40_2024,
2333,No Empirical,Pitman,Very High,Low,42,1.0,0.921762,0.9592884,Wed_Feb_28_22_00_44_2024,
2334,No Empirical,Pitman,Medium,High,42,0.9918919,0.7535934,0.8564761,Thu_Feb_29_14_07_55_2024,
2335,No Empirical,Pitman,Low,High,42,1.0,0.8166667,0.8990826,Wed_Feb_28_22_00_47_2024,
2336,No Empirical,Pitman,Medium,High,43,0.9899749,0.8110883,0.8916479,Thu_Feb_29_14_08_11_2024,
2337,No Empirical,Pitman,Very High,High,43,1.0,0.8175721,0.899631,Wed_Feb_28_22_01_28_2024,
2338,No Empirical,Pitman,Very High,Low,43,1.0,0.921762,0.9592884,Wed_Feb_28_22_01_14_2024,
2339,No Empirical,Pitman,Medium,Low,43,1.0,0.9252525,0.9611752,Wed_Feb_28_22_01_08_2024,
2340,No Empirical,Pitman,High,High,43,0.9967777,0.7418066,0.8505958,Wed_Feb_28_22_01_21_2024,
2341,No Empirical,Pitman,High,Low,43,1.0,0.9337061,0.9657166,Wed_Feb_28_22_01_10_2024,
2342,No Empirical,Pitman,Low,Low,43,0.9836066,0.952381,0.9677419,Wed_Feb_28_22_01_02_2024,
2343,No Empirical,Pitman,Low,High,43,1.0,0.75,0.8571429,Wed_Feb_28_22_01_14_2024,
2344,No Empirical,Pitman,Low,High,44,1.0,0.7666667,0.8679245,Wed_Feb_28_23_11_50_2024,
2345,No Empirical,Pitman,High,Low,44,1.0,0.9353035,0.9665704,Wed_Feb_28_23_11_48_2024,
2346,No Empirical,Pitman,Low,Low,44,0.9836066,0.952381,0.9677419,Wed_Feb_28_23_11_40_2024,
2347,No Empirical,Pitman,Medium,High,44,0.9919137,0.7556468,0.8578089,Thu_Feb_29_15_19_07_2024,
2348,No Empirical,Pitman,High,High,44,1.0,0.7609912,0.864276,Wed_Feb_28_23_12_02_2024,
2349,No Empirical,Pitman,Very High,Low,44,1.0,0.921762,0.9592884,Wed_Feb_28_23_11_48_2024,
2350,No Empirical,Pitman,Very High,High,44,1.0,0.824279,0.9036765,Wed_Feb_28_23_12_05_2024,
2351,No Empirical,Pitman,Medium,Low,44,1.0,0.9232323,0.960084,Wed_Feb_28_23_11_42_2024,
2352,No Empirical,Pitman,Medium,Low,45,1.0,0.9232323,0.960084,Wed_Feb_28_22_02_06_2024,
2353,No Empirical,Pitman,High,Low,45,1.0,0.9353035,0.9665704,Wed_Feb_28_22_02_11_2024,
2354,No Empirical,Pitman,Very High,Low,45,1.0,0.9230769,0.96,Wed_Feb_28_22_02_16_2024,
2355,No Empirical,Pitman,Medium,High,45,0.9865952,0.7556468,0.855814,Thu_Feb_29_14_08_50_2024,
2356,No Empirical,Pitman,High,High,45,1.0,0.7633893,0.8658205,Wed_Feb_28_22_02_29_2024,
2357,No Empirical,Pitman,Low,Low,45,0.9836066,0.952381,0.9677419,Wed_Feb_28_22_02_04_2024,
2358,No Empirical,Pitman,Very High,High,45,0.9991863,0.8236083,0.9029412,Wed_Feb_28_22_02_33_2024,
2359,No Empirical,Pitman,Low,High,45,1.0,0.7833333,0.8785047,Wed_Feb_28_22_02_15_2024,
2360,No Empirical,Pitman,High,High,46,1.0,0.7521982,0.8585766,Wed_Feb_28_23_11_01_2024,
2361,No Empirical,Pitman,Medium,Low,46,1.0,0.9191919,0.9578947,Wed_Feb_28_23_10_44_2024,
2362,No Empirical,Pitman,High,Low,46,1.0,0.9353035,0.9665704,Wed_Feb_28_23_10_46_2024,
2363,No Empirical,Pitman,Medium,High,46,0.987013,0.7802875,0.8715596,Thu_Feb_29_15_18_46_2024,
2364,No Empirical,Pitman,Very High,High,46,0.9975904,0.832998,0.9078947,Wed_Feb_28_23_11_05_2024,
2365,No Empirical,Pitman,Low,Low,46,0.9836066,0.952381,0.9677419,Wed_Feb_28_23_10_42_2024,
2366,No Empirical,Pitman,Very High,Low,46,1.0,0.921762,0.9592884,Wed_Feb_28_23_10_50_2024,
2367,No Empirical,Pitman,Low,High,46,1.0,0.75,0.8571429,Wed_Feb_28_23_10_53_2024,
2368,No Empirical,Pitman,Medium,Low,47,1.0,0.9191919,0.9578947,Wed_Feb_28_23_11_20_2024,
2369,No Empirical,Pitman,Very High,High,47,0.997545,0.8175721,0.8986362,Wed_Feb_28_23_11_48_2024,
2370,No Empirical,Pitman,Low,Low,47,0.9677419,0.952381,0.96,Wed_Feb_28_23_11_17_2024,
2371,No Empirical,Pitman,High,Low,47,1.0,0.936901,0.9674227,Wed_Feb_28_23_11_23_2024,
2372,No Empirical,Pitman,Medium,High,47,0.9868421,0.7700205,0.8650519,Thu_Feb_29_15_18_56_2024,
2373,No Empirical,Pitman,Low,High,47,1.0,0.8,0.8888889,Wed_Feb_28_23_11_33_2024,
2374,No Empirical,Pitman,Very High,Low,47,1.0,0.921762,0.9592884,Wed_Feb_28_23_11_25_2024,
2375,No Empirical,Pitman,High,High,47,0.9969325,0.7793765,0.8748318,Wed_Feb_28_23_11_43_2024,
2376,No Empirical,Pitman,High,Low,48,1.0,0.936901,0.9674227,Thu_Feb_29_00_10_49_2024,
2377,No Empirical,Pitman,Medium,Low,48,1.0,0.9191919,0.9578947,Thu_Feb_29_00_10_47_2024,
2378,No Empirical,Pitman,Low,High,48,1.0,0.75,0.8571429,Thu_Feb_29_00_10_56_2024,
2379,No Empirical,Pitman,Medium,High,48,0.9919137,0.7556468,0.8578089,Thu_Feb_29_15_16_35_2024,
2380,No Empirical,Pitman,Very High,High,48,0.997543,0.8169014,0.8982301,Thu_Feb_29_00_11_07_2024,
2381,No Empirical,Pitman,Low,Low,48,1.0,0.952381,0.9756098,Thu_Feb_29_00_10_43_2024,
2382,No Empirical,Pitman,Very High,Low,48,1.0,0.921762,0.9592884,Thu_Feb_29_00_10_55_2024,
2383,No Empirical,Pitman,High,High,48,0.996888,0.7681855,0.8677201,Thu_Feb_29_00_11_03_2024,
2384,No Empirical,Pitman,Very High,Low,49,1.0,0.921762,0.9592884,Thu_Feb_29_00_11_01_2024,
2385,No Empirical,Pitman,High,High,49,0.9938272,0.7721823,0.8690958,Thu_Feb_29_00_11_17_2024,
2386,No Empirical,Pitman,Low,Low,49,0.9836066,0.952381,0.9677419,Thu_Feb_29_00_10_53_2024,
2387,No Empirical,Pitman,Medium,Low,49,1.0,0.9191919,0.9578947,Thu_Feb_29_00_10_56_2024,
2388,No Empirical,Pitman,Low,High,49,1.0,0.8,0.8888889,Thu_Feb_29_00_11_09_2024,
2389,No Empirical,Pitman,High,Low,49,1.0,0.9353035,0.9665704,Thu_Feb_29_00_10_59_2024,
2390,No Empirical,Pitman,Very High,High,49,1.0,0.8148893,0.8980044,Thu_Feb_29_00_11_22_2024,
2391,No Empirical,Pitman,Medium,High,49,0.9893899,0.7659138,0.8634259,Thu_Feb_29_15_16_54_2024,
2392,No Empirical,Pitman,Very High,High,50,0.997543,0.8169014,0.8982301,Thu_Feb_29_00_11_36_2024,
2393,No Empirical,Pitman,Medium,High,50,0.9820972,0.788501,0.8747153,Thu_Feb_29_15_17_02_2024,
2394,No Empirical,Pitman,Low,Low,50,0.9677419,0.952381,0.96,Thu_Feb_29_00_11_10_2024,
2395,No Empirical,Pitman,Very High,Low,50,1.0,0.921762,0.9592884,Thu_Feb_29_00_11_21_2024,
2396,No Empirical,Pitman,Low,High,50,1.0,0.7666667,0.8679245,Thu_Feb_29_00_11_22_2024,
2397,No Empirical,Pitman,High,High,50,1.0,0.7769784,0.8744939,Thu_Feb_29_00_11_33_2024,
2398,No Empirical,Pitman,High,Low,50,1.0,0.9400958,0.9691231,Thu_Feb_29_00_11_16_2024,
2399,No Empirical,Pitman,Medium,Low,50,1.0,0.9191919,0.9578947,Thu_Feb_29_00_11_14_2024,
2400,No Empirical,uniform,Medium,High,21,0.9823678,0.8008214,0.8823529,Fri_Feb__9_10_14_50_2024,
2401,No Empirical,uniform,Low,High,21,0.4173913,0.8,0.5485714,Tue_Feb__6_20_19_41_2024,
2402,No Empirical,uniform,Low,Low,21,0.4137931,0.952381,0.5769231,Tue_Feb__6_20_19_24_2024,
